customer,merchant,fraud,inr_amount,txn_count_customer,is_high_amount,category_fraud_rate,txn_count_category,customer_fraud_rate,merchant_fraud_rate,txn_count_merch,categoy__'es_barsandrestaurants',categoy__'es_contents',categoy__'es_fashion',categoy__'es_food',categoy__'es_health',categoy__'es_home',categoy__'es_hotelservices',categoy__'es_hyper',categoy__'es_leisure',categoy__'es_otherservices',categoy__'es_sportsandtoys',categoy__'es_tech',categoy__'es_transportation',categoy__'es_travel',categoy__'es_wellnessandbeauty'
'C489185823','M1823072687',0,2347.45,58,0,0.0,505119,0.0,0.0,80390,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2109575612','M1823072687',0,1113.15,27,0,0.0,505119,0.074074074074074,0.0,44541,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C673994225','M1823072687',0,755.67,37,0,0.0,505119,0.0,0.0,64275,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C662015024','M348934600',0,109.23,85,0,0.0,505119,0.0,0.0,175551,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C143498560','M1823072687',0,2480.51,153,0,0.0,505119,0.0196078431372549,0.0,294074,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C38227648','M1823072687',0,4507.23,102,0,0.0,505119,0.0,0.0,138362,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C131915922','M1823072687',0,3712.83,100,0,0.0,505119,0.0,0.0,123587,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1933962406','M1823072687',0,2568.89,41,0,0.0,505119,0.0,0.0,115910,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1914083426','M1823072687',0,3383.15,75,0,0.0,505119,0.0,0.0,158464,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1240746302','M1823072687',0,7399.84,144,0,0.0,505119,0.0,0.0,236821,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1159279360','M1823072687',0,5175.52,64,0,0.0,505119,0.015625,0.0,159915,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C750572020','M348934600',0,2682.09,8,0,0.0,505119,0.0,0.0,16192,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1355273346','M1823072687',0,3638.35,96,0,0.0,505119,0.0,0.0,121321,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C238162071','M1823072687',0,602.75,117,0,0.0,505119,0.017094017094017,0.0,289036,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C483485800','M1823072687',0,4324.51,119,0,0.0,505119,0.0168067226890756,0.0,171654,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1267749701','M85975013',0,4927.27,83,0,0.0,26254,0.0,0.0,8519,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C470079617','M348934600',0,1062.51,66,0,0.0,505119,0.0,0.0,105853,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1236503001','M1823072687',0,3471.53,47,0,0.0,505119,0.0,0.0,40553,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1586463432','M348934600',0,8174.38,49,1,0.0,505119,0.0,0.0,122433,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C175698222','M1823072687',0,2159.78,101,0,0.0,505119,0.0,0.0,138466,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1370556911','M1823072687',0,2969.07,139,0,0.0,505119,0.0,0.0,215671,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1495681901','M1823072687',0,4226.21,48,0,0.0,505119,0.0,0.0,46771,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1019071188','M1823072687',0,4000.8,20,0,0.0,505119,0.0,0.0,80983,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1508373758','M1823072687',0,4262.95,148,0,0.0,505119,0.0,0.0,231262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C503124737','M348934600',0,4305.65,25,0,0.0,505119,0.0,0.0,63592,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C486343841','M349281107',0,3279.88,33,0,0.0179733498605515,6454,0.0,0.0,287,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
'C1507237884','M1823072687',0,243.28,143,0,0.0,505119,0.0,0.0,216157,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1735092211','M1823072687',0,1995.93,95,0,0.0,505119,0.0,0.0,137368,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1405664150','M348934600',0,1535.18,36,0,0.0,505119,0.0,0.0,59842,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C466769207','M1823072687',0,3362.3,163,0,0.0,505119,0.0,0.0,281393,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C638917294','M348934600',0,62.56,130,0,0.0,505119,0.0,0.0,181368,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1287167517','M1823072687',0,2860.83,90,0,0.0,505119,0.0,0.0,116540,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1896850232','M1823072687',0,2553.0,122,0,0.0,505119,0.040983606557377,0.0,146364,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1486961552','M85975013',0,2892.61,107,0,0.0,26254,0.0,0.0,12992,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C1731138845','M348934600',0,1291.89,111,0,0.0,505119,0.0,0.0,187297,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C759236361','M348934600',0,325.7,29,0,0.0,505119,0.1379310344827586,0.0,95369,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1869757503','M1823072687',0,1161.81,152,0,0.0,505119,0.0,0.0,246818,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C545102882','M348934600',0,2571.87,90,0,0.0,505119,0.0,0.0,143215,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1475317372','M1946091778',0,3743.61,20,0,0.0475937955720535,15086,0.0,0.0,190,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
'C1033848759','M348934600',0,3636.37,18,0,0.0,505119,0.0,0.0,46809,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1374607221','M348934600',0,1695.05,75,0,0.0,505119,0.0,0.0,107453,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1226558289','M348934600',0,952.29,19,0,0.0,505119,0.0,0.0,38329,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C35785606','M1649169323',0,2730.75,161,0,0.4952523738130934,4002,0.0,0.1054545454545454,1100,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
'C438541016','M151143676',0,4293.73,49,0,0.0188294366860191,6373,0.0,0.0156657963446475,3064,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'C1224153830','M1823072687',0,1351.47,100,0,0.0,505119,0.0,0.0,142194,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1787537369','M1741626453',1,66338.36,74,1,0.4952523738130934,4002,0.0405405405405405,0.3009404388714733,319,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
'C617723960','M980657600',1,13001.35,16,1,0.4952523738130934,4002,0.875,0.7917304747320061,653,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
'C910454738','M855959430',1,541.18,47,0,0.0459166939980321,6098,0.9574468085106383,0.0352588147036759,3999,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
'C515668508','M1198415165',1,25865.66,45,1,0.0475937955720535,15086,0.5555555555555556,0.1983240223463687,358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
'C1647495093','M3697346',1,25248.02,7,1,0.9498997995991983,499,0.5714285714285714,0.913793103448276,116,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
'C447056233','M840466850',1,6382.01,0,0,0.0666666666666666,2370,0.0,0.1282051282051282,39,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
'C1454826238','M980657600',1,57321.92,10,1,0.4952523738130934,4002,0.8,0.8204633204633205,1554,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
'C2004941826','M732195782',1,333939.94,28,1,0.7939560439560439,728,1.0,0.8099547511312217,221,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
'C1269217373','M480139044',1,102694.07,37,1,0.1051261389698134,16133,0.0,0.3879310344827586,2204,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C644590864','M855959430',1,12223.83,25,1,0.0459166939980321,6098,0.08,0.0311368573497465,1381,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
'C1275518867','M1741626453',1,27434.6,88,1,0.4952523738130934,4002,0.8295454545454546,0.2394366197183098,213,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
'C706685788','M480139044',1,79771.66,47,1,0.1051261389698134,16133,0.0,0.3363774733637747,1314,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
